,Título,Título_original,Genero,Idioma,Actores,Colección/Saga,Duración(min),Lanzamiento,Estado,Origen,Nota,Votos,Ingresos,Presupuesto,Beneficios,id
6778,Operación: Juego final,Operation: Endgame,"['Aventura', 'Acción', 'Comedia', 'Suspense']",['English'],"['Joe Anderson', 'Odette Annable', 'Zach Galifianakis', 'Rob Corddry', 'Maggie Q', 'Ellen Barkin', 'Jeffrey Tambor', 'Ving Rhames', 'Adam Scott', 'Brandon T. Jackson']",False,87,2010-07-20,Ya en cines,['US'],4.9,191,0,0,0,41135
6779,¿Arde París?,Paris brûle-t-il?,"['Bélica', 'Drama', 'Historia']","['German', 'French', 'English']","['Jean-Paul Belmondo', 'Charles Boyer', 'Leslie Caron', 'Jean-Pierre Cassel', 'George Chakiris', 'Bruno Cremer', 'Claude Dauphin', 'Alain Delon', 'Kirk Douglas', 'Pierre Dux']",False,175,1966-10-26,Ya en cines,['FR'],7.129,197,0,0,0,4708
6780,En busca del valle encantado XIII: La sabiduría de los amigos,The Land Before Time XIII: The Wisdom of Friends,"['Animación', 'Familia', 'Aventura']",['English'],"['Cody Arens', 'Logan Arens', 'Jeff Bennett', 'Anndi McAfee', 'Aria Noelle Curzon', 'Cuba Gooding Jr.', 'Sandra Oh', 'Pete Sepenuk', 'Rob Paulsen', 'Miriam Flynn']",True,85,2007-11-27,Ya en cines,['US'],6.2,159,0,0,0,39961
6781,Mentes en blanco,Unknown,"['Suspense', 'Misterio', 'Aventura', 'Crimen']",['English'],"['Jim Caviezel', 'Greg Kinnear', 'Bridget Moynahan', 'Joe Pantoliano', 'Barry Pepper', 'Jeremy Sisto', 'Peter Stormare', 'Clayne Crawford', 'Chris Mulkey', 'Kevin Chapman']",False,90,2006-11-03,Ya en cines,['US'],6.233,402,3419456,3700000,-280544,9828
6782,Los hermanos Venture: Radiante es la sangre del corazón del babuino,The Venture Bros.: Radiant Is the Blood of the Baboon Heart,"['Animación', 'Acción', 'Aventura', 'Ciencia ficción']",['English'],"['Christopher McCulloch', 'Doc Hammer', 'James Urbaniak', 'Michael Sinterniklaas', 'Patrick Warburton', 'Nina Arianda', 'Clancy Brown', 'John Hodgman', 'Hal Lublin', 'Jane Lynch']",False,84,2023-07-21,Ya en cines,['US'],7.3,68,0,0,0,828898
6783,La isla del Doctor Moreau,The Island of Dr. Moreau,"['Ciencia ficción', 'Terror', 'Aventura']",['English'],"['Burt Lancaster', 'Michael York', 'Nigel Davenport', 'Barbara Carrera', 'Richard Basehart', 'Nick Cravat', 'The Great John L.', 'Bob Ozman', 'Fumio Demura', 'Gary Baxley']",False,95,1977-07-13,Ya en cines,['US'],5.5,139,0,6000000,-6000000,26932
6784,Plastic,Plastic,"['Drama', 'Acción', 'Comedia', 'Crimen']",['English'],"['Ed Speleers', 'Will Poulter', 'Alfie Allen', 'Sebastian de Souza', 'Emma Catherine Rigby', 'Thomas Kretschmann', 'Graham McTavish', 'Melise', 'Mem Ferda', 'Michael Bisping', 'Ed Speleers', 'Will Poulter', 'Alfie Allen', 'Sebastian de Souza', 'Emma Catherine Rigby', 'Thomas Kretschmann', 'Graham McTavish', 'Melise', 'Mem Ferda', 'Michael Bisping']",False,101,2014-04-30,Ya en cines,"['US', 'GB', 'JP']",6.0,187,0,0,0,208869
6785,El jardinero fiel,The Constant Gardener,"['Drama', 'Misterio', 'Suspense']","['German', 'English', 'Italian', 'Swahili']","['Ralph Fiennes', 'Rachel Weisz', 'Danny Huston', 'Bill Nighy', 'Pete Postlethwaite', 'Richard McCabe', 'Donald Sumpter', 'Juliet Aubrey', 'Hubert Koundé', 'Archie Panjabi', 'Ralph Fiennes', 'Rachel Weisz', 'Danny Huston', 'Bill Nighy', 'Pete Postlethwaite', 'Richard McCabe', 'Donald Sumpter', 'Juliet Aubrey', 'Hubert Koundé', 'Archie Panjabi']",False,129,2005-08-31,Ya en cines,"['GB', 'US']",6.984,1416,82500000,25000000,57500000,1985
6786,Blanco escurridizo,Wild Target,"['Acción', 'Comedia']",['English'],"['Bill Nighy', 'Emily Blunt', 'Rupert Grint', 'Rupert Everett', 'Eileen Atkins', 'Martin Freeman', 'Geoff Bell', 'Rory Kinnear', 'Graham Seed', ""James O'Donnell""]",False,98,2010-06-17,Ya en cines,"['US', 'GB']",6.413,677,3453043,8000000,-4546957,44147
6787,Caza de brujas,Guilty by Suspicion,"['Drama', 'Suspense']",['English'],"['Robert De Niro', 'Annette Bening', 'George Wendt', 'Patricia Wettig', 'Sam Wanamaker', 'Luke Edwards', 'Chris Cooper', 'Ben Piazza', 'Martin Scorsese', 'Barry Primus']",False,105,1991-03-15,Ya en cines,['US'],6.514,146,9480198,13000000,-3519802,22423
6788,El regreso,The Return,"['Terror', 'Drama', 'Suspense']",['English'],"['Sarah Michelle Gellar', ""Peter O'Brien"", 'Adam Scott', 'Kate Beahan', 'Sam Shepard', 'J.C. MacKenzie', 'Wally Welch', 'Brad Leland', 'Darrian McClanahan', 'Erinn Allison']",False,85,2006-11-10,Ya en cines,['US'],6.1,613,11992014,15000000,-3007986,10093
6789,Jugando Con Fuego,Playing with Fire,"['Familia', 'Comedia']",['English'],"['John Cena', 'Keegan-Michael Key', 'John Leguizamo', 'Tyler Mane', 'Brianna Hildebrand', 'Christian Convery', 'Finley Rose Slater', 'Judy Greer', 'Dennis Haysbert', 'Daniel Cudmore']",False,96,2019-11-08,Ya en cines,['US'],6.7,647,69412425,29900000,39512425,554241
6790,Pandora,판도라,"['Suspense', 'Drama', 'Acción']",['Korean'],"['Kim Nam-gil', 'Kim Joo-hyun', 'Kim Myung-min', 'Lee Kyung-young', 'Kim Yeong-ae', 'Jung Jin-young', 'Moon Jeong-hee', 'Bae Gang-Yoo', 'Kim Dae-myung', 'Yoo Seung-mok']",False,136,2016-12-07,Ya en cines,['KR'],7.6,444,30169000,13938145,16230855,429450
6791,"Cariño, nos hemos encogido a nosotros mismos","Honey, We Shrunk Ourselves","['Aventura', 'Comedia', 'Familia', 'Ciencia ficción']",['English'],"['Rick Moranis', 'Bug Hall', 'Allison Mack', 'Robin Bartlett', 'Stuart Pankin', 'Eve Gordon', 'Mila Kunis', 'Theodore Borders', 'Erica Luttrell', 'Carlease Burke']",True,74,1997-03-18,Ya en cines,['US'],5.4,638,0,7000000,-7000000,11425
6792,Self Reliance,Self Reliance,"['Comedia', 'Suspense']",['English'],"['Jake Johnson', 'Anna Kendrick', 'Natalie Morales', 'Andy Samberg', 'Mary Holland', 'Emily Hampshire', 'Nancy Lenehan', 'Daryl J. Johnson', 'Miriam Flynn', 'Boban Marjanović']",False,91,2023-03-11,Ya en cines,['US'],6.027,91,0,70000000,-70000000,1072876
6793,Espíritu del mal,Pyewacket,"['Suspense', 'Terror', 'Drama']",['English'],"['Laurie Holden', 'Nicole Muñoz', 'Chloe Rose', 'Eric Osborne', 'James McGowan', 'Victoria Sanchez', 'Neil Whitely', 'Missy Peregrym', 'Bianca Melchior', 'Romeo Carere']",False,88,2017-12-08,Ya en cines,['CA'],5.9,292,0,0,0,448194
6794,Manodrome,Manodrome,"['Misterio', 'Suspense', 'Drama']",['English'],"['Jesse Eisenberg', 'Adrien Brody', 'Odessa Young', 'Sallieu Sesay', 'Philip Ettinger', 'Ethan Suplee', 'Caleb Eberhardt', 'Lamar Johnson', 'Brian Anthony Wilson', 'Adam Wade McLaughlin']",False,96,2023-11-10,Ya en cines,"['GB', 'US']",5.228,46,0,0,0,843942
6795,The Express: La historia de Ernie Davis,The Express,['Drama'],['English'],"['Rob Brown', 'Dennis Quaid', 'Darrin Henson', 'Omar Benson Miller', 'Nelsan Ellis', 'Charles S. Dutton', 'Justin Martin', 'Justin Jones', 'Nicole Beharie', 'Aunjanue Ellis-Taylor']",False,130,2008-10-10,Ya en cines,['US'],7.1,258,9793496,40000000,-30206504,14325
6796,Sin miedo a la vida,Fearless,['Drama'],['English'],"['Jeff Bridges', 'Isabella Rossellini', 'Rosie Perez', 'Tom Hulce', 'John Turturro', 'Benicio del Toro', ""Deirdre O'Connell"", 'John de Lancie', 'Spencer Vrooman', 'Daniel Cerny']",False,122,1993-10-15,Ya en cines,['US'],6.903,294,7000000,20000000,-13000000,10443
6797,D.E.B.S. (Espías en acción),D.E.B.S.,"['Acción', 'Comedia', 'Romance']",['English'],"['Sara Foster', 'Jordana Brewster', 'Meagan Good', 'Devon Aoki', 'Jill Ritchie', 'Geoff Stults', 'Jimmi Simpson', 'Holland Taylor', 'Michael Clarke Duncan', 'Jessica Cauffiel', 'Sara Foster', 'Jordana Brewster', 'Meagan Good', 'Devon Aoki', 'Jill Ritchie', 'Geoff Stults', 'Jimmi Simpson', 'Holland Taylor', 'Michael Clarke Duncan', 'Jessica Cauffiel']",False,92,2005-03-25,Ya en cines,['US'],6.398,532,0,3500000,-3500000,540
6798,La parada de los monstruos,Freaks,"['Drama', 'Terror']","['English', 'French', 'German']","['Harry Earles', 'Olga Baclanova', 'Daisy Earles', 'Henry Victor', 'Wallace Ford', 'Leila Hyams', 'Roscoe Ates', 'Angelo Rossitto', 'Jerry Austin', 'Daisy Hilton']",False,64,1932-02-12,Ya en cines,['US'],7.808,1123,0,310607,-310607,136
6799,Nick y Norah: Una noche de música y amor,Nick and Norah's Infinite Playlist,"['Comedia', 'Música', 'Drama']",['English'],"['Michael Cera', 'Kat Dennings', 'Aaron Yoo', 'Rafi Gavron', 'Ari Graynor', 'Alexis Dziena', 'Jonathan B. Wright', 'Zachary Booth', 'Jay Baruchel', 'Justin Rice', 'Michael Cera', 'Kat Dennings', 'Aaron Yoo', 'Rafi Gavron', 'Ari Graynor', 'Alexis Dziena', 'Jonathan B. Wright', 'Zachary Booth', 'Jay Baruchel', 'Justin Rice']",False,89,2008-10-03,Ya en cines,['US'],6.5,1143,33600000,9000000,24600000,12182
6800,Las chicas del calendario,Calendar Girls,"['Drama', 'Comedia']",['English'],"['Helen Mirren', 'Julie Walters', 'John Alderton', 'Linda Bassett', 'Annette Crosbie', 'Philip Glenister', 'Ciarán Hinds', 'Celia Imrie', 'Geraldine James', 'Penelope Wilton']",False,108,2003-09-02,Ya en cines,"['GB', 'US']",6.555,362,96542059,10000000,86542059,8696
6801,Mr. Right,Mr. Right,"['Comedia', 'Acción', 'Romance', 'Crimen']",['English'],"['Sam Rockwell', 'Anna Kendrick', 'Tim Roth', 'James Ransone', 'Anson Mount', 'Michael Eklund', 'RZA', 'Douglas M. Griffin', 'Katie Nehra', 'Jaiden Kaine']",False,95,2016-02-29,Ya en cines,['US'],6.5,1291,34694,8000000,-7965306,333385
6802,Seis gendarmes en fuga,Le Gendarme en balade,['Comedia'],['French'],"['Louis de Funès', 'Jean Lefebvre', 'Guy Grosso', 'Michel Modo', 'Nicole Vervil', 'France Rumilly', 'Yves Vincent', 'Christian Marin', 'Claude Gensac', 'Michel Galabru']",True,90,1970-10-28,Ya en cines,['FR'],6.4,479,0,0,0,11913
6803,Gritos de muerte,Dead Birds,"['Terror', 'Suspense', 'Western']",['English'],"['Henry Thomas', 'Michael Shannon', 'Nicki Aycox', 'Patrick Fugit', 'Muse Watson', 'Mark Boone Junior', 'Isaiah Washington', 'Donna Biscoe', 'Russell Durham Comegys', 'Melanie Abramoff']",False,91,2004-05-19,Ya en cines,['US'],5.8,256,0,1500000,-1500000,19592
6804,사랑받지 못한 여자,사랑받지 못한 여자,"['Drama', 'Romance']",['Korean'],"['Kim Hwa-yeon', 'Yoon Ye-hee', 'Shin Won-ho', 'Han Jeong-hyeon']",False,87,2017-01-25,Ya en cines,['KR'],3.7,3,0,0,0,482122
6805,Gekijouban Toaru Majutsu no Index Endymion no Kiseki,劇場版 とある魔術の禁書目録 -エンデュミオンの奇蹟-,"['Acción', 'Drama', 'Comedia', 'Fantasía', 'Ciencia ficción', 'Animación']",['Japanese'],"['Atsushi Abe', 'Rina Sato', 'Sachika Misawa', 'Yoko Hikasa', 'Nobuhiko Okamoto', 'Ayane Sakura', 'Nozomi Sasaki', 'Satomi Arai', 'Aki Toyosaki', 'Anri Katsu']",False,90,2013-02-23,Ya en cines,['JP'],7.093,53,0,0,0,219250
6806,Días del cielo,Days of Heaven,"['Drama', 'Romance']","['English', 'Italian']","['Richard Gere', 'Brooke Adams', 'Sam Shepard', 'Linda Manz', 'Robert J. Wilke', 'Jackie Shultis', 'Stuart Margolin', 'Timothy Scott', 'Gene Bell', 'Doug Kershaw']",False,94,1978-09-13,Ya en cines,['US'],7.491,958,3700000,3000000,700000,16642
6807,El último golpe,High Life,"['Comedia', 'Crimen']",['English'],"['Timothy Olyphant', 'Stephen Eric McIntyre', 'Rossif Sutherland', 'Joe Anderson', 'Mike Bell', 'Jon Ted Wynne', 'Steve Ratzlaff', 'Mark McKinney', 'Kelly Wolfman', 'Turk Scatliff', 'Timothy Olyphant', 'Stephen Eric McIntyre', 'Rossif Sutherland', 'Joe Anderson', 'Mike Bell', 'Jon Ted Wynne', 'Steve Ratzlaff', 'Mark McKinney', 'Kelly Wolfman', 'Turk Scatliff']",False,75,2009-02-07,Ya en cines,['CA'],5.9,47,0,0,0,29388
6808,Oracle,Oracle,['Terror'],['English'],"['Ryan Destiny', 'Heather Graham', 'Ariel Martin', 'Samuel Isaiah Hunter', 'Nicholas Crovetti', 'Cameron Crovetti', 'Olive Elise Abercrombie', 'Lucy Faust', 'Alyce Lewis', 'Lisha Wheeler']",False,85,2023-10-01,Ya en cines,['US'],6.9,78,0,0,0,787761
6809,Todas las cosas buenas,All Good Things,"['Misterio', 'Suspense', 'Romance']",['English'],"['Ryan Gosling', 'Kirsten Dunst', 'Frank Langella', 'Lily Rabe', 'Philip Baker Hall', 'Michael Esper', 'Diane Venora', 'Nick Offerman', 'Kristen Wiig', 'Stephen Kunken']",False,101,2010-12-03,Ya en cines,['US'],6.037,869,1754389,0,1754389,46503
6810,Los últimos años del artista: Afterimage,Powidoki,['Drama'],"['Italian', 'Polish']","['Bogusław Linda', 'Aleksandra Justa', 'Bronisława Zamachowska', 'Zofia Wichłacz', 'Krzysztof Pieczyński', 'Mariusz Bonaszewski', 'Rafał Zawierucha', 'Jacek Beler', 'Filip Gurłacz', 'Aleksander Fabisiak']",False,98,2016-10-22,Ya en cines,['PL'],6.6,78,0,0,0,411678
6811,New Jack City,New Jack City,"['Suspense', 'Crimen', 'Drama']",['English'],"['Wesley Snipes', 'Ice-T', 'Allen Payne', 'Chris Rock', 'Mario Van Peebles', 'Michael Michele', 'Bill Nunn', 'Russell Wong', 'Bill Cobbs', 'Christopher Williams']",False,97,1991-03-08,Ya en cines,['US'],6.6,499,47624253,8500000,39124253,10952
6812,Wolf Hound: lobos de acero,Wolf Hound,"['Bélica', 'Acción']","['German', 'English']","['James Maslow', 'Trevor Donovan', 'John Turk', 'Michael Wayne Foster', 'Ronald Woodhead', 'Michael Parrish', 'Brian Heintz', 'T.D. Novak']",False,127,2022-06-03,Ya en cines,['US'],6.5,89,0,0,0,542196
6813,Murder City,Murder City,"['Crimen', 'Suspense', 'Acción', 'Película de TV']",['English'],"['Mike Colter', 'Stephanie Sigman', 'Antonio Fargas', 'James Udom', 'Medina Senghore', 'Rhys Coiro', 'Steven Prescod', 'Cedric Joe', 'Isaiah C. Morgan', 'Keyon Bowman', 'Mike Colter', 'Stephanie Sigman', 'Antonio Fargas', 'James Udom', 'Medina Senghore', 'Rhys Coiro', 'Steven Prescod', 'Cedric Joe', 'Isaiah C. Morgan', 'Keyon Bowman']",False,85,2023-06-29,Ya en cines,['US'],6.6,7,0,0,0,1142740
6814,Asi Del Precipicio,Así del precipicio,['Drama'],['Spanish'],"['Ana de la Reguera', 'Ingrid Martz', 'Gabriela Platas', 'Daniel Vives', 'Anna Ciocchetti', 'Alejandro Nones', 'Rafael Amaya', 'Silvia Carusillo', 'Martha Higareda', 'Roberto Medina']",False,110,2006-11-24,Ya en cines,['MX'],4.4,20,0,1700000,-1700000,49342
